GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,com.google.common.collect,Ordering.ArbitraryOrdering,70,0,12,0,18,0,10,0,4,0
JaCoCo Ant Example,com.google.common.collect,ImmutableSetMultimap.BuilderMultimap,8,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,ArrayTable.ArrayMap.1.new AbstractIndexedListIterator() {...},13,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,Multisets.ElementSet.new TransformedIterator() {...},10,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,ForwardingNavigableSet,147,0,2,0,29,0,26,0,25,0
JaCoCo Ant Example,com.google.common.collect,Interners.WeakInterner.Dummy,14,0,0,0,1,0,1,0,1,0
JaCoCo Ant Example,com.google.common.collect,StandardTable.ColumnKeyIterator,66,0,6,0,12,0,5,0,2,0
JaCoCo Ant Example,com.google.common.collect,Synchronized.SynchronizedAsMapEntries.new ForwardingIterator() {...},22,0,0,0,4,0,3,0,3,0
JaCoCo Ant Example,com.google.common.collect,Multisets.AbstractEntry,59,3,10,0,9,1,8,1,3,1
JaCoCo Ant Example,com.google.common.collect,Serialization,210,0,16,0,50,0,19,0,11,0
JaCoCo Ant Example,com.google.common.collect,Ordering,414,16,40,0,89,4,49,4,29,4
JaCoCo Ant Example,com.google.common.collect,LinkedListMultimap.new Multimaps.AsMap() {...},26,0,0,0,4,0,4,0,4,0
JaCoCo Ant Example,com.google.common.collect,LinkedListMultimap.new AbstractSequentialList() {...},22,0,0,0,3,0,3,0,3,0
JaCoCo Ant Example,com.google.common.collect,LinkedListMultimap.new Sets.ImprovedAbstractSet() {...},34,0,2,0,5,0,6,0,5,0
JaCoCo Ant Example,com.google.common.collect,LinkedListMultimap.new AbstractSequentialList() {...},35,0,0,0,5,0,5,0,5,0
JaCoCo Ant Example,com.google.common.collect,LinkedListMultimap.new AbstractMapEntry() {...},24,0,0,0,6,0,4,0,4,0
JaCoCo Ant Example,com.google.common.collect,LinkedListMultimap.new AbstractSequentialList() {...},25,0,0,0,4,0,3,0,3,0
JaCoCo Ant Example,com.google.common.collect,Maps.Values,135,0,12,0,28,0,15,0,9,0
JaCoCo Ant Example,com.google.common.collect,RegularImmutableSet,33,13,6,0,10,5,6,1,3,1
JaCoCo Ant Example,com.google.common.collect,Synchronized.SynchronizedSortedSetMultimap,60,0,0,0,11,0,6,0,6,0
JaCoCo Ant Example,com.google.common.collect,LinkedListMultimap.6.new TransformedIterator() {...},13,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,Iterators.MergingIterator,63,0,8,0,15,0,6,0,2,0
JaCoCo Ant Example,com.google.common.collect,RangeMap,235,7,35,1,55,1,31,1,13,1
JaCoCo Ant Example,com.google.common.collect,Multimaps.FilteredMultimap.Keys.EntrySet,24,0,0,0,4,0,3,0,3,0
JaCoCo Ant Example,com.google.common.collect,MapConstraints.ConstrainedEntries,51,0,0,0,14,0,10,0,10,0
JaCoCo Ant Example,com.google.common.collect,Interners.InternerFunction,29,0,2,0,9,0,5,0,4,0
JaCoCo Ant Example,com.google.common.collect,ComputingConcurrentHashMap.ComputedReference,19,0,0,0,9,0,7,0,7,0
JaCoCo Ant Example,com.google.common.collect,ComputingConcurrentHashMap.ComputingSerializationProxy,41,0,0,0,12,0,4,0,4,0
JaCoCo Ant Example,com.google.common.collect,StandardTable.CellSet,55,0,4,0,11,0,7,0,5,0
JaCoCo Ant Example,com.google.common.collect,EmptyImmutableMultiset,46,8,2,0,18,2,16,2,15,2
JaCoCo Ant Example,com.google.common.collect,Maps.UnmodifiableEntries,49,0,0,0,14,0,11,0,11,0
JaCoCo Ant Example,com.google.common.collect,Synchronized.SynchronizedNavigableMap,318,0,6,0,49,0,27,0,24,0
JaCoCo Ant Example,com.google.common.collect,ArrayTable.ColumnMap,26,0,0,0,7,0,5,0,5,0
JaCoCo Ant Example,com.google.common.collect,Interners.new Interner() {...},19,0,2,0,3,0,3,0,2,0
JaCoCo Ant Example,com.google.common.collect,ImmutableSetMultimap.Builder.new Function() {...},9,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,Multimaps.FilteredMultimap.new Predicate() {...},10,0,2,0,2,0,3,0,2,0
JaCoCo Ant Example,com.google.common.collect,Multimaps.FilteredMultimap.new Maps.EntryTransformer() {...},17,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,AbstractMapBasedMultiset.1.new Multisets.AbstractEntry() {...},14,23,3,1,3,5,2,3,0,3
JaCoCo Ant Example,com.google.common.collect,Cut.AboveAll,59,0,2,0,16,0,15,0,14,0
JaCoCo Ant Example,com.google.common.collect,AbstractMultimap.AsMap,96,23,11,1,23,5,15,2,9,2
JaCoCo Ant Example,com.google.common.collect,Multimaps.FilteredMultimap.AsMap.KeySet,41,0,2,0,10,0,6,0,5,0
JaCoCo Ant Example,com.google.common.collect,ArrayTable.ArrayMap.1.1.new AbstractMapEntry() {...},34,0,0,0,4,0,4,0,4,0
JaCoCo Ant Example,com.google.common.collect,MapMaker.NullConcurrentMap,69,0,0,0,24,0,12,0,12,0
JaCoCo Ant Example,com.google.common.collect,Multimaps.UnmodifiableSetMultimap,27,0,0,0,7,0,6,0,6,0
JaCoCo Ant Example,com.google.common.collect,MapMakerInternalMap.Values,29,0,0,0,7,0,6,0,6,0
JaCoCo Ant Example,com.google.common.collect,HashBasedTable.Factory,10,0,0,0,4,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,Multisets.UnmodifiableSortedMultiset,82,0,2,0,19,0,14,0,13,0
JaCoCo Ant Example,com.google.common.collect,MapMakerInternalMap.WriteThroughEntry,62,0,6,0,14,0,9,0,6,0
JaCoCo Ant Example,com.google.common.collect,SingletonImmutableSet,121,11,16,0,29,4,19,2,11,2
JaCoCo Ant Example,com.google.common.collect,Multimaps.FilteredMultimap.Keys.EntrySet.new Predicate() {...},26,0,2,0,3,0,3,0,2,0
JaCoCo Ant Example,com.google.common.collect,Sets,569,0,64,0,126,0,69,0,37,0
JaCoCo Ant Example,com.google.common.collect,ImmutableSet.SerializedForm,10,0,0,0,4,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,Synchronized.SynchronizedSortedMap,88,0,0,0,15,0,8,0,8,0
JaCoCo Ant Example,com.google.common.collect,Multimaps.MapMultimap,185,0,14,0,42,0,30,0,23,0
JaCoCo Ant Example,com.google.common.collect,Multimaps.Keys.new TransformedIterator() {...},13,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,Maps.TransformedEntriesMap,68,28,9,1,12,8,12,2,7,2
JaCoCo Ant Example,com.google.common.collect,StandardTable.TableCollection,16,0,0,0,4,0,3,0,3,0
JaCoCo Ant Example,com.google.common.collect,ImmutableList.ReverseImmutableList,118,0,4,0,23,0,16,0,14,0
JaCoCo Ant Example,com.google.common.collect,MapMaker.RemovalCause.new MapMaker.RemovalCause() {...},8,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,MapMaker.RemovalCause.new MapMaker.RemovalCause() {...},8,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,MapMaker.RemovalCause.new MapMaker.RemovalCause() {...},8,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,MapMaker.RemovalCause.new MapMaker.RemovalCause() {...},8,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,MapMaker.RemovalCause.new MapMaker.RemovalCause() {...},8,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,MapMakerInternalMap.Strength,0,34,0,0,0,4,0,1,0,1
JaCoCo Ant Example,com.google.common.collect,StandardTable.Column.Values.new Predicate() {...},15,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,StandardTable.Column.Values.new Predicate() {...},19,0,2,0,2,0,3,0,2,0
JaCoCo Ant Example,com.google.common.collect,AbstractMultiset.EntrySet,7,10,0,0,2,2,2,2,2,2
JaCoCo Ant Example,com.google.common.collect,Multimaps.FilteredMultimap.AsMap.EntrySet.new Predicate() {...},18,0,2,0,2,0,3,0,2,0
JaCoCo Ant Example,com.google.common.collect,SortedMultisets.ElementSet,40,0,0,0,7,0,7,0,7,0
JaCoCo Ant Example,com.google.common.collect,LinkedHashMultiset,33,23,0,0,11,6,4,3,4,3
JaCoCo Ant Example,com.google.common.collect,SortedIterables,37,0,6,0,12,0,5,0,2,0
JaCoCo Ant Example,com.google.common.collect,Synchronized.SynchronizedObject,39,0,2,0,11,0,5,0,4,0
JaCoCo Ant Example,com.google.common.collect,Tables.TransposeTable.CellSet,79,0,10,0,20,0,10,0,5,0
JaCoCo Ant Example,com.google.common.collect,Iterators.new Iterator() {...},43,0,6,0,8,0,7,0,4,0
JaCoCo Ant Example,com.google.common.collect,RegularImmutableTable.ImmutableArrayMap.new ImmutableMapEntrySet() {...},14,0,0,0,3,0,3,0,3,0
JaCoCo Ant Example,com.google.common.collect,RegularImmutableTable.ImmutableArrayMap.new ImmutableMapEntrySet() {...},16,0,0,0,3,0,3,0,3,0
JaCoCo Ant Example,com.google.common.collect,Iterators.new UnmodifiableIterator() {...},4,22,1,3,1,5,1,4,0,3
JaCoCo Ant Example,com.google.common.collect,Iterators.new AbstractIndexedListIterator() {...},19,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,Iterators.new AbstractIndexedListIterator() {...},12,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,Iterators.new UnmodifiableIterator() {...},19,0,0,0,5,0,3,0,3,0
JaCoCo Ant Example,com.google.common.collect,Tables.TransformedTable,218,0,16,0,37,0,34,0,26,0
JaCoCo Ant Example,com.google.common.collect,Sets.ImprovedAbstractSet,10,3,0,0,2,1,2,1,2,1
JaCoCo Ant Example,com.google.common.collect,Iterators.new Enumeration() {...},14,0,0,0,3,0,3,0,3,0
JaCoCo Ant Example,com.google.common.collect,Iterators.new UnmodifiableIterator() {...},14,0,0,0,3,0,3,0,3,0
JaCoCo Ant Example,com.google.common.collect,Constraints.ConstrainedSortedSet,59,0,0,0,11,0,7,0,7,0
JaCoCo Ant Example,com.google.common.collect,ForwardingIterator,15,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,com.google.common.collect,ImmutableEnumSet,76,0,6,0,16,0,16,0,13,0
JaCoCo Ant Example,com.google.common.collect,StandardTable.Column.Values,101,0,10,0,23,0,13,0,8,0
JaCoCo Ant Example,com.google.common.collect,DescendingImmutableSortedMultiset.new ImmutableMultiset.EntrySet() {...},23,0,0,0,4,0,4,0,4,0
JaCoCo Ant Example,com.google.common.collect,ImmutableSortedMapFauxverideShim,24,3,0,0,6,1,6,1,6,1
JaCoCo Ant Example,com.google.common.collect,Multimaps.MapMultimap.AsMapEntries.new TransformedIterator() {...},13,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,StandardTable.Row.RowEntrySet.new Iterator() {...},32,0,0,0,7,0,4,0,4,0
JaCoCo Ant Example,com.google.common.collect,AbstractBiMap.ValueSet,31,0,0,0,7,0,6,0,6,0
JaCoCo Ant Example,com.google.common.collect,RegularImmutableTable.new Comparator() {...},39,0,6,0,5,0,5,0,2,0
JaCoCo Ant Example,com.google.common.collect,RegularImmutableTable.new Function() {...},3,3,0,0,1,1,1,1,1,1
JaCoCo Ant Example,com.google.common.collect,TreeMultiset.AvlNode,1174,0,159,0,242,0,105,0,25,0
JaCoCo Ant Example,com.google.common.collect,StandardRowSortedTable.RowSortedMap,74,0,0,0,11,0,7,0,7,0
JaCoCo Ant Example,com.google.common.collect,RegularImmutableMap.NonTerminalEntry,0,11,0,0,0,4,0,2,0,2
JaCoCo Ant Example,com.google.common.collect,ImmutableList.Builder,150,0,11,0,34,0,14,0,8,0
JaCoCo Ant Example,com.google.common.collect,HashMultiset,50,0,0,0,17,0,7,0,7,0
JaCoCo Ant Example,com.google.common.collect,Multisets.EntrySet,47,3,10,0,10,1,8,1,3,1
JaCoCo Ant Example,com.google.common.collect,LinkedHashMultimap.ValueEntry,49,0,0,0,20,0,11,0,11,0
JaCoCo Ant Example,com.google.common.collect,MapMaker.RemovalCause,54,0,0,0,6,0,1,0,1,0
JaCoCo Ant Example,com.google.common.collect,Maps.TransformedEntriesMap.1.1.new AbstractMapEntry() {...},0,26,0,0,0,3,0,3,0,3
JaCoCo Ant Example,com.google.common.collect,StandardRowSortedTable.RowKeySortedSet,74,0,0,0,11,0,7,0,7,0
JaCoCo Ant Example,com.google.common.collect,MapMakerInternalMap.new MapMakerInternalMap.ValueReference() {...},11,3,0,0,6,1,6,1,6,1
JaCoCo Ant Example,com.google.common.collect,MapMakerInternalMap.new AbstractQueue() {...},10,3,0,0,5,1,5,1,5,1
JaCoCo Ant Example,com.google.common.collect,Multimaps.Entries,43,0,4,0,12,0,7,0,5,0
JaCoCo Ant Example,com.google.common.collect,AbstractMultimap.KeySet.new Iterator() {...},52,0,2,0,11,0,5,0,4,0
JaCoCo Ant Example,com.google.common.collect,MapConstraints.2.new Constraint() {...},16,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,AbstractMultimap.SortedKeySet,55,0,0,0,10,0,8,0,8,0
JaCoCo Ant Example,com.google.common.collect,ComputingConcurrentHashMap.ComputingSegment,256,6,42,0,65,2,23,1,2,1
JaCoCo Ant Example,com.google.common.collect,ImmutableMultimap.Keys.KeysEntrySet.new ImmutableAsList() {...},26,0,0,0,4,0,3,0,3,0
JaCoCo Ant Example,com.google.common.collect,Maps.FilteredEntryMap.EntrySet.1.new ForwardingMapEntry() {...},26,0,0,0,4,0,3,0,3,0
JaCoCo Ant Example,com.google.common.collect,ForwardingListIterator,29,0,0,0,9,0,7,0,7,0
JaCoCo Ant Example,com.google.common.collect,Multimaps.FilteredMultimap.ValuePredicate,16,0,0,0,4,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,ArrayTable,598,0,50,0,95,0,61,0,36,0
JaCoCo Ant Example,com.google.common.collect,SortedLists.KeyAbsentBehavior.new SortedLists.KeyAbsentBehavior() {...},10,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,SortedLists.KeyAbsentBehavior.new SortedLists.KeyAbsentBehavior() {...},8,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,SortedLists.KeyAbsentBehavior.new SortedLists.KeyAbsentBehavior() {...},10,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,ForwardingNavigableMap.StandardDescendingMap,14,0,0,0,3,0,3,0,3,0
JaCoCo Ant Example,com.google.common.collect,ImmutableCollection,92,9,11,0,19,2,21,2,15,2
JaCoCo Ant Example,com.google.common.collect,MapConstraints.ConstrainedAsMapValues,49,0,0,0,14,0,10,0,10,0
JaCoCo Ant Example,com.google.common.collect,ImmutableSortedMultiset.Builder,53,0,0,0,16,0,8,0,8,0
JaCoCo Ant Example,com.google.common.collect,Lists.TransformingSequentialList,32,0,0,0,9,0,4,0,4,0
JaCoCo Ant Example,com.google.common.collect,AbstractMapBasedMultiset.MapBasedElementSet,9,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,LinkedListMultimap.5.new TransformedListIterator() {...},10,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,ForwardingSortedSetMultimap,23,0,0,0,5,0,5,0,5,0
JaCoCo Ant Example,com.google.common.collect,SingletonImmutableList,126,15,16,0,26,6,20,4,12,4
JaCoCo Ant Example,com.google.common.collect,Multimaps.TransformedEntriesMultimap.TransformedEntries.new Function() {...},15,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,Tables.TransformedTable.CellSet,75,0,10,0,16,0,10,0,5,0
JaCoCo Ant Example,com.google.common.collect,Lists.OnePlusArrayList,34,0,2,0,7,0,4,0,3,0
JaCoCo Ant Example,com.google.common.collect,ImmutableSortedMap.new Comparator() {...},14,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,RangeSet,167,0,22,0,35,0,24,0,13,0
JaCoCo Ant Example,com.google.common.collect,Multimaps.UnmodifiableAsMapValues.new UnmodifiableIterator() {...},19,0,0,0,3,0,3,0,3,0
JaCoCo Ant Example,com.google.common.collect,ArrayTable.Values,19,0,0,0,3,0,3,0,3,0
JaCoCo Ant Example,com.google.common.collect,AbstractMultimap.KeySet,71,0,8,0,17,0,12,0,8,0
JaCoCo Ant Example,com.google.common.collect,Maps.KeySet,39,0,2,0,11,0,8,0,7,0
JaCoCo Ant Example,com.google.common.collect,ComparatorOrdering,86,0,6,0,21,0,11,0,8,0
JaCoCo Ant Example,com.google.common.collect,ImmutableSortedMap.Builder,60,0,2,0,13,0,6,0,5,0
JaCoCo Ant Example,com.google.common.collect,Synchronized.SynchronizedNavigableSet,177,0,2,0,31,0,17,0,16,0
JaCoCo Ant Example,com.google.common.collect,TransformedListIterator,34,0,0,0,9,0,8,0,8,0
JaCoCo Ant Example,com.google.common.collect,AbstractBiMap.KeySet,42,0,2,0,11,0,8,0,7,0
JaCoCo Ant Example,com.google.common.collect,ForwardingMap,146,0,12,0,39,0,30,0,24,0
JaCoCo Ant Example,com.google.common.collect,AbstractMultimap.SortedAsMap,73,0,2,0,12,0,10,0,9,0
JaCoCo Ant Example,com.google.common.collect,Multimaps.MapMultimap.AsMapEntries.1.new AbstractMapEntry() {...},20,0,0,0,3,0,3,0,3,0
JaCoCo Ant Example,com.google.common.collect,ForwardingQueue,43,0,0,0,15,0,9,0,9,0
JaCoCo Ant Example,com.google.common.collect,RegularImmutableSortedMultiset,175,0,16,0,26,0,20,0,12,0
JaCoCo Ant Example,com.google.common.collect,MapMakerInternalMap.KeyIterator,11,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,Sets.SetView,9,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,Lists.RandomAccessReverseList,4,0,0,0,2,0,1,0,1,0
JaCoCo Ant Example,com.google.common.collect,MapMakerInternalMap.HashIterator,193,0,32,0,45,0,24,0,8,0
JaCoCo Ant Example,com.google.common.collect,ForwardingConcurrentMap,28,0,0,0,5,0,5,0,5,0
JaCoCo Ant Example,com.google.common.collect,Tables.TransformedTable.new Function() {...},12,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,Tables.TransformedTable.new Function() {...},18,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,MapConstraints.ConstrainedSortedSetMultimap,26,0,0,0,6,0,5,0,5,0
JaCoCo Ant Example,com.google.common.collect,StandardTable.ColumnMap.ColumnMapValues,127,0,12,0,22,0,12,0,6,0
JaCoCo Ant Example,com.google.common.collect,Tables.TransformedTable.new Function() {...},12,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,RegularImmutableMultiset,43,13,2,0,8,5,8,2,7,2
JaCoCo Ant Example,com.google.common.collect,TreeRangeSet.AsRanges,18,0,0,0,4,0,4,0,4,0
JaCoCo Ant Example,com.google.common.collect,MapMakerInternalMap.StrongEvictableEntry,26,0,0,0,10,0,5,0,5,0
JaCoCo Ant Example,com.google.common.collect,MapMakerInternalMap.SoftExpirableEntry,37,0,0,0,14,0,7,0,7,0
JaCoCo Ant Example,com.google.common.collect,StandardTable.Column.KeySet.new Predicate() {...},19,0,2,0,2,0,3,0,2,0
JaCoCo Ant Example,com.google.common.collect,ImmutableSortedMultiset.SerializedForm,75,0,4,0,16,0,4,0,2,0
JaCoCo Ant Example,com.google.common.collect,Iterables.new FluentIterable() {...},27,0,2,0,2,0,3,0,2,0
JaCoCo Ant Example,com.google.common.collect,Iterables.new FluentIterable() {...},16,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,Iterables.new FluentIterable() {...},16,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,Iterables.new FluentIterable() {...},16,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,Iterables.new FluentIterable() {...},16,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,Iterables.new FluentIterable() {...},16,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,EmptyImmutableSortedMap,62,7,2,0,22,3,16,1,15,1
JaCoCo Ant Example,com.google.common.collect,MapConstraints.new ForwardingMapEntry() {...},23,0,0,0,4,0,3,0,3,0
JaCoCo Ant Example,com.google.common.collect,MapConstraints.new ForwardingMapEntry() {...},22,0,0,0,3,0,3,0,3,0
JaCoCo Ant Example,com.google.common.collect,Iterables.new FluentIterable() {...},21,0,0,0,3,0,3,0,3,0
JaCoCo Ant Example,com.google.common.collect,Iterables.new UnmodifiableIterator() {...},16,0,0,0,3,0,3,0,3,0
JaCoCo Ant Example,com.google.common.collect,Synchronized.SynchronizedList,151,0,2,0,29,0,15,0,14,0
JaCoCo Ant Example,com.google.common.collect,Iterables.new FluentIterable() {...},11,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,EmptyImmutableListMultimap,2,10,0,0,1,3,1,2,1,2
JaCoCo Ant Example,com.google.common.collect,WellBehavedMap.EntrySet.new TransformedIterator() {...},13,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,ImmutableMultimap.EntryCollection,42,0,2,0,11,0,6,0,5,0
JaCoCo Ant Example,com.google.common.collect,WellBehavedMap.EntrySet,18,0,0,0,3,0,3,0,3,0
JaCoCo Ant Example,com.google.common.collect,ForwardingList,115,0,4,0,25,0,25,0,23,0
JaCoCo Ant Example,com.google.common.collect,LinkedListMultimap.DistinctKeyIterator,75,0,8,0,14,0,8,0,4,0
JaCoCo Ant Example,com.google.common.collect,AbstractMapEntry,45,19,8,2,6,4,8,2,3,2
JaCoCo Ant Example,com.google.common.collect,Multimaps.MapMultimap.new Sets.ImprovedAbstractSet() {...},25,0,2,0,3,0,4,0,3,0
JaCoCo Ant Example,com.google.common.collect,Multimaps.TransformedEntriesMultimap.new Function() {...},17,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,Multimaps.TransformedEntriesMultimap.new Maps.EntryTransformer() {...},12,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,Multimaps.TransformedEntriesMultimap.new Function() {...},15,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,Maps.UnmodifiableNavigableMap,145,0,2,0,30,0,25,0,24,0
JaCoCo Ant Example,com.google.common.collect,GeneralRange,627,0,112,0,108,0,79,0,22,0
JaCoCo Ant Example,com.google.common.collect,RegularImmutableMap.TerminalEntry,0,7,0,0,0,3,0,2,0,2
JaCoCo Ant Example,com.google.common.collect,Sets.PowerSet.1.new AbstractSet() {...},23,0,0,0,3,0,3,0,3,0
JaCoCo Ant Example,com.google.common.collect,ImmutableSortedMultiset,394,11,16,0,60,3,32,2,24,2
JaCoCo Ant Example,com.google.common.collect,RegularContiguousSet.DescendingContiguousSet.new AbstractSequentialIterator() {...},26,0,2,0,3,0,3,0,2,0
JaCoCo Ant Example,com.google.common.collect,Platform,31,0,2,0,6,0,5,0,4,0
JaCoCo Ant Example,com.google.common.collect,Synchronized.SynchronizedCollection,154,0,0,0,30,0,15,0,15,0
JaCoCo Ant Example,com.google.common.collect,ForwardingNavigableMap.StandardDescendingMap.new Iterator() {...},66,0,6,0,13,0,7,0,4,0
JaCoCo Ant Example,com.google.common.collect,Multisets,392,35,50,4,94,10,47,4,20,4
JaCoCo Ant Example,com.google.common.collect,EmptyImmutableBiMap,8,5,0,0,4,1,4,1,4,1
JaCoCo Ant Example,com.google.common.collect,LinkedListMultimap.Node,22,0,0,0,5,0,2,0,2,0
JaCoCo Ant Example,com.google.common.collect,AbstractMultimap.WrappedCollection,258,42,35,3,78,13,35,4,16,4
JaCoCo Ant Example,com.google.common.collect,RegularImmutableMultiset.EntrySet.new ImmutableAsList() {...},19,0,0,0,3,0,3,0,3,0
